,Airline,Date,Source City,Destination City,Departure Time,Arrival Time,Duration,Stops,Price
992,Vistara,18-10-2021,Mumbai,Kolkata,21:55,"16:55
+ 1 day",19h 00m,1 Stop,"8,794"
993,Vistara,18-10-2021,Mumbai,Kolkata,20:55,"16:55
+ 1 day",20h 00m,1 Stop,"8,794"
994,Vistara,18-10-2021,Mumbai,Kolkata,19:45,"16:55
+ 1 day",21h 10m,1 Stop,"8,794"
995,Vistara,18-10-2021,Mumbai,Kolkata,18:30,"16:55
+ 1 day",22h 25m,1 Stop,"8,794"
996,Vistara,18-10-2021,Mumbai,Kolkata,17:30,"16:55
+ 1 day",23h 25m,1 Stop,"8,794"
997,Vistara,18-10-2021,Mumbai,Kolkata,15:45,"16:55
+ 1 day",25h 10m,1 Stop,"8,794"
998,Vistara,18-10-2021,Mumbai,Kolkata,14:40,"16:55
+ 1 day",26h 15m,1 Stop,"8,794"
999,Vistara,18-10-2021,Mumbai,Kolkata,11:55,16:55,5h 00m,1 Stop,"9,109"
1000,Vistara,18-10-2021,Mumbai,Kolkata,10:25,16:55,6h 30m,1 Stop,"9,109"
1001,Vistara,18-10-2021,Mumbai,Kolkata,08:45,16:55,8h 10m,1 Stop,"9,109"
1002,Vistara,18-10-2021,Mumbai,Kolkata,07:30,16:55,9h 25m,1 Stop,"9,109"
1003,IndiGo,18-10-2021,Mumbai,Kolkata,17:35,20:05,2h 30m,Non Stop,"9,513"
1004,IndiGo,18-10-2021,Mumbai,Kolkata,10:35,15:55,5h 20m,1 Stop,"9,513"
1005,IndiGo,18-10-2021,Mumbai,Kolkata,13:50,19:15,5h 25m,1 Stop,"9,513"
1006,IndiGo,18-10-2021,Mumbai,Kolkata,16:25,22:40,6h 15m,1 Stop,"9,513"
1007,IndiGo,18-10-2021,Mumbai,Kolkata,12:05,19:15,7h 10m,1 Stop,"9,513"
1008,IndiGo,18-10-2021,Mumbai,Kolkata,10:35,19:15,8h 40m,1 Stop,"9,513"
1009,IndiGo,18-10-2021,Mumbai,Kolkata,13:50,22:40,8h 50m,1 Stop,"9,513"
1010,IndiGo,18-10-2021,Mumbai,Kolkata,12:05,22:40,10h 35m,1 Stop,"9,513"
1011,IndiGo,18-10-2021,Mumbai,Kolkata,10:35,21:30,10h 55m,1 Stop,"9,513"
1012,Air Asia,18-10-2021,Mumbai,Kolkata,11:40,23:30,11h 50m,1 Stop,"9,514"
1013,Air India,18-10-2021,Mumbai,Kolkata,20:30,23:15,2h 45m,Non Stop,"9,618"
1014,Air India,18-10-2021,Mumbai,Kolkata,21:15,"08:05
+ 1 day",10h 50m,1 Stop,"9,618"
1015,Air India,18-10-2021,Mumbai,Kolkata,19:25,"08:05
+ 1 day",12h 40m,1 Stop,"9,618"
1016,Air India,18-10-2021,Mumbai,Kolkata,05:45,"08:05
+ 1 day",26h 20m,1 Stop,"9,618"
1017,Go First,18-10-2021,Mumbai,Kolkata,06:05,19:55,13h 50m,1 Stop,"9,723"
1018,Air India,18-10-2021,Mumbai,Kolkata,16:45,"08:20
+ 1 day",15h 35m,1 Stop,"9,828"
1019,Vistara,18-10-2021,Mumbai,Kolkata,22:45,"09:35
+ 1 day",10h 50m,1 Stop,"9,896"
1020,Vistara,18-10-2021,Mumbai,Kolkata,21:55,"09:35
+ 1 day",11h 40m,1 Stop,"9,896"
1021,Vistara,18-10-2021,Mumbai,Kolkata,20:55,"09:35
+ 1 day",12h 40m,1 Stop,"9,896"
1022,Air Asia,20-10-2021,Mumbai,Kolkata,20:50,"01:40
+ 1 day",4h 50m,1 Stop,"7,410"
1023,Air Asia,20-10-2021,Mumbai,Kolkata,20:15,"01:35
+ 1 day",5h 20m,1 Stop,"7,410"
1024,Air Asia,20-10-2021,Mumbai,Kolkata,20:15,"01:40
+ 1 day",5h 25m,1 Stop,"7,410"
1025,Air Asia,20-10-2021,Mumbai,Kolkata,23:05,"07:00
+ 1 day",7h 55m,1 Stop,"7,410"
1026,Air Asia,20-10-2021,Mumbai,Kolkata,12:15,21:20,9h 05m,1 Stop,"7,410"
1027,Air Asia,20-10-2021,Mumbai,Kolkata,22:50,"08:15
+ 1 day",9h 25m,1 Stop,"7,410"
1028,Air Asia,20-10-2021,Mumbai,Kolkata,11:40,21:40,10h 00m,1 Stop,"7,410"
1029,Air Asia,20-10-2021,Mumbai,Kolkata,14:55,"01:35
+ 1 day",10h 40m,2 Stop(s),"7,410"
1030,Air Asia,20-10-2021,Mumbai,Kolkata,20:50,"08:15
+ 1 day",11h 25m,1 Stop,"7,410"
1031,Air Asia,20-10-2021,Mumbai,Kolkata,11:40,23:30,11h 50m,1 Stop,"7,410"
1032,SpiceJet,20-10-2021,Mumbai,Kolkata,05:05,07:40,2h 35m,Non Stop,"7,412"
1033,SpiceJet,20-10-2021,Mumbai,Kolkata,15:30,18:05,2h 35m,Non Stop,"7,412"
1034,SpiceJet,20-10-2021,Mumbai,Kolkata,19:40,22:15,2h 35m,Non Stop,"7,412"
1035,Go First,20-10-2021,Mumbai,Kolkata,07:40,10:20,2h 40m,Non Stop,"7,412"
1036,Go First,20-10-2021,Mumbai,Kolkata,21:00,23:40,2h 40m,Non Stop,"7,412"
1037,Go First,20-10-2021,Mumbai,Kolkata,08:30,14:15,5h 45m,1 Stop,"7,412"
1038,Go First,20-10-2021,Mumbai,Kolkata,22:15,"08:05
+ 1 day",9h 50m,1 Stop,"7,412"
1039,SpiceJet,20-10-2021,Mumbai,Kolkata,21:20,"00:15
+ 2 days",26h 55m,1 Stop,"7,412"
1040,IndiGo,20-10-2021,Mumbai,Kolkata,01:40,04:15,2h 35m,Non Stop,"7,413"
1041,Vistara,20-10-2021,Mumbai,Kolkata,07:05,09:45,2h 40m,Non Stop,"7,413"
1042,Vistara,20-10-2021,Mumbai,Kolkata,17:00,19:45,2h 45m,Non Stop,"7,413"
1043,IndiGo,20-10-2021,Mumbai,Kolkata,19:35,22:20,2h 45m,Non Stop,"7,413"
1044,IndiGo,20-10-2021,Mumbai,Kolkata,07:30,10:20,2h 50m,Non Stop,"7,413"
1045,Vistara,20-10-2021,Mumbai,Kolkata,14:00,16:55,2h 55m,Non Stop,"7,413"
1046,IndiGo,20-10-2021,Mumbai,Kolkata,05:45,08:45,3h 00m,Non Stop,"7,413"
1047,IndiGo,20-10-2021,Mumbai,Kolkata,13:50,19:15,5h 25m,1 Stop,"7,413"
1048,IndiGo,20-10-2021,Mumbai,Kolkata,13:40,19:10,5h 30m,1 Stop,"7,413"
1049,IndiGo,20-10-2021,Mumbai,Kolkata,12:05,19:15,7h 10m,1 Stop,"7,413"
1050,IndiGo,20-10-2021,Mumbai,Kolkata,10:35,19:15,8h 40m,1 Stop,"7,413"
1051,IndiGo,20-10-2021,Mumbai,Kolkata,21:25,"07:35
+ 1 day",10h 10m,1 Stop,"7,413"
1052,IndiGo,20-10-2021,Mumbai,Kolkata,21:25,"08:30
+ 1 day",11h 05m,1 Stop,"7,413"
1053,Air Asia,20-10-2021,Mumbai,Kolkata,16:40,19:20,2h 40m,Non Stop,"7,414"
1054,Air Asia,20-10-2021,Mumbai,Kolkata,08:00,10:45,2h 45m,Non Stop,"7,414"
1055,IndiGo,20-10-2021,Mumbai,Kolkata,17:35,20:05,2h 30m,Non Stop,"8,253"
1056,IndiGo,20-10-2021,Mumbai,Kolkata,13:45,16:25,2h 40m,Non Stop,"8,253"
1057,IndiGo,20-10-2021,Mumbai,Kolkata,08:15,19:50,11h 35m,1 Stop,"8,705"
1058,Air India,20-10-2021,Mumbai,Kolkata,20:30,23:15,2h 45m,Non Stop,"8,778"
1059,Vistara,20-10-2021,Mumbai,Kolkata,11:55,16:55,5h 00m,1 Stop,"8,794"
1060,Vistara,20-10-2021,Mumbai,Kolkata,10:25,16:55,6h 30m,1 Stop,"8,794"
1061,Vistara,20-10-2021,Mumbai,Kolkata,08:45,16:55,8h 10m,1 Stop,"8,794"
1062,Vistara,20-10-2021,Mumbai,Kolkata,07:30,16:55,9h 25m,1 Stop,"8,794"
1063,Vistara,20-10-2021,Mumbai,Kolkata,22:45,"08:20
+ 1 day",9h 35m,1 Stop,"8,794"
1064,Vistara,20-10-2021,Mumbai,Kolkata,21:55,"08:20
+ 1 day",10h 25m,1 Stop,"8,794"
1065,Vistara,20-10-2021,Mumbai,Kolkata,22:45,"09:35
+ 1 day",10h 50m,1 Stop,"8,794"
1066,Vistara,20-10-2021,Mumbai,Kolkata,20:55,"08:20
+ 1 day",11h 25m,1 Stop,"8,794"
1067,Vistara,20-10-2021,Mumbai,Kolkata,21:55,"09:35
+ 1 day",11h 40m,1 Stop,"8,794"
1068,Vistara,20-10-2021,Mumbai,Kolkata,19:45,"08:20
+ 1 day",12h 35m,1 Stop,"8,794"
1069,Vistara,20-10-2021,Mumbai,Kolkata,20:55,"09:35
+ 1 day",12h 40m,1 Stop,"8,794"
1070,Vistara,20-10-2021,Mumbai,Kolkata,18:30,"08:20
+ 1 day",13h 50m,1 Stop,"8,794"
1071,Vistara,20-10-2021,Mumbai,Kolkata,19:45,"09:35
+ 1 day",13h 50m,1 Stop,"8,794"
1072,Vistara,20-10-2021,Mumbai,Kolkata,17:30,"08:20
+ 1 day",14h 50m,1 Stop,"8,794"
1073,Vistara,20-10-2021,Mumbai,Kolkata,18:30,"09:35
+ 1 day",15h 05m,1 Stop,"8,794"
1074,Vistara,20-10-2021,Mumbai,Kolkata,17:30,"09:35
+ 1 day",16h 05m,1 Stop,"8,794"
1075,Vistara,20-10-2021,Mumbai,Kolkata,15:45,"08:20
+ 1 day",16h 35m,1 Stop,"8,794"
1076,Air India,20-10-2021,Mumbai,Kolkata,05:45,16:00,10h 15m,2 Stop(s),"8,988"
1077,IndiGo,20-10-2021,Mumbai,Kolkata,16:25,21:30,5h 05m,1 Stop,"9,093"
1078,IndiGo,20-10-2021,Mumbai,Kolkata,13:50,21:30,7h 40m,1 Stop,"9,093"
1079,IndiGo,20-10-2021,Mumbai,Kolkata,12:05,21:30,9h 25m,1 Stop,"9,093"
1080,IndiGo,20-10-2021,Mumbai,Kolkata,10:35,21:30,10h 55m,1 Stop,"9,093"
1081,Air India,20-10-2021,Mumbai,Kolkata,21:15,"08:05
+ 1 day",10h 50m,1 Stop,"9,303"
1082,Air India,20-10-2021,Mumbai,Kolkata,19:25,"08:05
+ 1 day",12h 40m,1 Stop,"9,303"
1083,Air India,20-10-2021,Mumbai,Kolkata,05:45,"08:05
+ 1 day",26h 20m,1 Stop,"9,303"
1084,IndiGo,20-10-2021,Mumbai,Kolkata,08:15,14:20,6h 05m,1 Stop,"9,350"
1085,IndiGo,20-10-2021,Mumbai,Kolkata,07:20,12:35,5h 15m,1 Stop,"9,513"
1086,IndiGo,20-10-2021,Mumbai,Kolkata,10:35,15:55,5h 20m,1 Stop,"9,513"
1087,Air Asia,21-10-2021,Mumbai,Kolkata,16:35,20:50,4h 15m,1 Stop,"7,360"
1088,Air Asia,21-10-2021,Mumbai,Kolkata,20:50,"01:40
+ 1 day",4h 50m,1 Stop,"7,410"
1089,Air Asia,21-10-2021,Mumbai,Kolkata,20:15,"01:35
+ 1 day",5h 20m,1 Stop,"7,410"
1090,Air Asia,21-10-2021,Mumbai,Kolkata,20:15,"01:40
+ 1 day",5h 25m,1 Stop,"7,410"
1091,Air Asia,21-10-2021,Mumbai,Kolkata,23:05,"07:00
+ 1 day",7h 55m,1 Stop,"7,410"
1092,Air Asia,21-10-2021,Mumbai,Kolkata,16:35,"00:55
+ 1 day",8h 20m,1 Stop,"7,410"
1093,Air Asia,21-10-2021,Mumbai,Kolkata,12:15,21:20,9h 05m,1 Stop,"7,410"
1094,Air Asia,21-10-2021,Mumbai,Kolkata,22:50,"08:15
+ 1 day",9h 25m,1 Stop,"7,410"
1095,Air Asia,21-10-2021,Mumbai,Kolkata,11:40,21:40,10h 00m,1 Stop,"7,410"
1096,Air Asia,21-10-2021,Mumbai,Kolkata,14:55,"01:35
+ 1 day",10h 40m,2 Stop(s),"7,410"
1097,Air Asia,21-10-2021,Mumbai,Kolkata,20:50,"08:15
+ 1 day",11h 25m,1 Stop,"7,410"
1098,Go First,21-10-2021,Mumbai,Kolkata,21:30,"00:05
+ 1 day",2h 35m,Non Stop,"7,412"
1099,Go First,21-10-2021,Mumbai,Kolkata,06:00,08:40,2h 40m,Non Stop,"7,412"
1100,SpiceJet,21-10-2021,Mumbai,Kolkata,09:35,13:50,4h 15m,1 Stop,"7,412"
1101,Go First,21-10-2021,Mumbai,Kolkata,08:30,14:15,5h 45m,1 Stop,"7,412"
1102,Go First,21-10-2021,Mumbai,Kolkata,16:10,21:55,5h 45m,1 Stop,"7,412"
1103,SpiceJet,21-10-2021,Mumbai,Kolkata,09:35,16:50,7h 15m,1 Stop,"7,412"
1104,Go First,21-10-2021,Mumbai,Kolkata,22:15,"08:05
+ 1 day",9h 50m,1 Stop,"7,412"
1105,Go First,21-10-2021,Mumbai,Kolkata,08:30,21:55,13h 25m,1 Stop,"7,412"
1106,IndiGo,21-10-2021,Mumbai,Kolkata,23:40,"02:05
+ 1 day",2h 25m,Non Stop,"7,413"
1107,IndiGo,21-10-2021,Mumbai,Kolkata,17:45,22:45,5h 00m,1 Stop,"7,413"
1108,IndiGo,21-10-2021,Mumbai,Kolkata,05:50,11:10,5h 20m,1 Stop,"7,413"
1109,IndiGo,21-10-2021,Mumbai,Kolkata,08:15,14:20,6h 05m,1 Stop,"7,413"
1110,IndiGo,21-10-2021,Mumbai,Kolkata,13:45,21:30,7h 45m,1 Stop,"7,413"
1111,IndiGo,21-10-2021,Mumbai,Kolkata,12:05,21:30,9h 25m,1 Stop,"7,413"
1112,IndiGo,21-10-2021,Mumbai,Kolkata,12:55,22:45,9h 50m,1 Stop,"7,413"
1113,IndiGo,21-10-2021,Mumbai,Kolkata,05:50,16:10,10h 20m,1 Stop,"7,413"
1114,IndiGo,21-10-2021,Mumbai,Kolkata,08:15,19:50,11h 35m,1 Stop,"7,413"
1115,SpiceJet,21-10-2021,Mumbai,Kolkata,14:20,18:40,4h 20m,1 Stop,"7,518"
1116,SpiceJet,21-10-2021,Mumbai,Kolkata,13:15,19:35,6h 20m,1 Stop,"7,728"
1117,SpiceJet,21-10-2021,Mumbai,Kolkata,05:25,13:50,8h 25m,1 Stop,"7,728"
1118,SpiceJet,21-10-2021,Mumbai,Kolkata,21:50,"08:25
+ 1 day",10h 35m,1 Stop,"7,728"
1119,SpiceJet,21-10-2021,Mumbai,Kolkata,21:20,"08:25
+ 1 day",11h 05m,1 Stop,"7,728"
1120,SpiceJet,21-10-2021,Mumbai,Kolkata,07:20,18:40,11h 20m,1 Stop,"7,728"
1121,SpiceJet,21-10-2021,Mumbai,Kolkata,05:25,16:50,11h 25m,1 Stop,"7,728"
1122,SpiceJet,21-10-2021,Mumbai,Kolkata,21:50,"12:30
+ 1 day",14h 40m,1 Stop,"7,728"
1123,SpiceJet,21-10-2021,Mumbai,Kolkata,21:20,"12:30
+ 1 day",15h 10m,1 Stop,"7,728"
1124,SpiceJet,21-10-2021,Mumbai,Kolkata,21:50,"21:15
+ 1 day",23h 25m,1 Stop,"7,728"
1125,SpiceJet,21-10-2021,Mumbai,Kolkata,21:20,"21:15
+ 1 day",23h 55m,1 Stop,"7,728"
1126,SpiceJet,21-10-2021,Mumbai,Kolkata,21:50,"23:05
+ 1 day",25h 15m,1 Stop,"7,728"
1127,IndiGo,21-10-2021,Mumbai,Kolkata,21:45,"00:20
+ 1 day",2h 35m,Non Stop,"7,833"
1128,Vistara,21-10-2021,Mumbai,Kolkata,14:00,16:55,2h 55m,Non Stop,"8,253"
1129,Vistara,21-10-2021,Mumbai,Kolkata,07:05,09:45,2h 40m,Non Stop,"8,778"
1130,Air India,21-10-2021,Mumbai,Kolkata,07:55,12:10,4h 15m,1 Stop,"8,778"
1131,Vistara,21-10-2021,Mumbai,Kolkata,11:55,16:55,5h 00m,1 Stop,"8,794"
1132,Vistara,21-10-2021,Mumbai,Kolkata,10:25,16:55,6h 30m,1 Stop,"8,794"
1133,Vistara,21-10-2021,Mumbai,Kolkata,08:45,16:55,8h 10m,1 Stop,"8,794"
1134,Vistara,21-10-2021,Mumbai,Kolkata,07:30,16:55,9h 25m,1 Stop,"8,794"
1135,Vistara,21-10-2021,Mumbai,Kolkata,22:45,"08:20
+ 1 day",9h 35m,1 Stop,"8,794"
1136,Vistara,21-10-2021,Mumbai,Kolkata,21:55,"08:20
+ 1 day",10h 25m,1 Stop,"8,794"
1137,Vistara,21-10-2021,Mumbai,Kolkata,22:45,"09:35
+ 1 day",10h 50m,1 Stop,"8,794"
1138,Vistara,21-10-2021,Mumbai,Kolkata,20:55,"08:20
+ 1 day",11h 25m,1 Stop,"8,794"
1139,Vistara,21-10-2021,Mumbai,Kolkata,21:55,"09:35
+ 1 day",11h 40m,1 Stop,"8,794"
1140,Vistara,21-10-2021,Mumbai,Kolkata,19:45,"08:20
+ 1 day",12h 35m,1 Stop,"8,794"
1141,Vistara,21-10-2021,Mumbai,Kolkata,20:55,"09:35
+ 1 day",12h 40m,1 Stop,"8,794"
1142,Vistara,21-10-2021,Mumbai,Kolkata,18:30,"08:20
+ 1 day",13h 50m,1 Stop,"8,794"
1143,Vistara,21-10-2021,Mumbai,Kolkata,19:45,"09:35
+ 1 day",13h 50m,1 Stop,"8,794"
1144,Vistara,21-10-2021,Mumbai,Kolkata,17:30,"08:20
+ 1 day",14h 50m,1 Stop,"8,794"
1145,Vistara,21-10-2021,Mumbai,Kolkata,18:30,"09:35
+ 1 day",15h 05m,1 Stop,"8,794"
1146,Vistara,21-10-2021,Mumbai,Kolkata,17:30,"09:35
+ 1 day",16h 05m,1 Stop,"8,794"
1147,Vistara,21-10-2021,Mumbai,Kolkata,15:45,"08:20
+ 1 day",16h 35m,1 Stop,"8,794"
